p_sigma,p_mu,p_sig_scalar,p_defect,defect_coordinate,defect_type,distance,rounds,shots,errors,ler_shot,mu_out,sigma_out,ler_round,noise_model
0.0067730273501081404,0.0112883789168469,0.6,0.25,"(6, 6)",center data,11,3,50000,14549,0.29098,0.012464010008333333,0.0063647929685769185,0.09699333333,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.25,"(6, 6)",center data,11,3,50000,18808,0.37616,0.015530670329166666,0.00799829545819766,0.1253866667,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.25,"(6, 6)",center data,11,3,50000,23326,0.46652,0.019344237833333333,0.010278136127587505,0.1555066667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.25,"(6, 6)",center data,11,3,50000,24652,0.49304,0.024644917375000002,0.013053681914499649,0.1643466667,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.25,"(6, 6)",center data,11,3,50000,24996,0.49992,0.0318028325,0.015196170461192201,0.16664,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.25,"(6, 6)",center data,11,3,50000,24833,0.49666,0.038870970958333334,0.02119735741700176,0.1655533333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.25,"(6, 6)",center data,11,3,50000,25021,0.50042,0.050325768750000006,0.02627246331546394,0.1668066667,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.25,"(6, 6)",center data,11,3,50000,25011,0.50022,0.067098106,0.03418729442102945,0.16674,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.25,"(6, 6)",center data,11,3,50000,24973,0.49946,0.08316569833333333,0.044602991996543766,0.1664866667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.25,"(6, 6)",center data,11,3,50000,25025,0.5005,0.10438965041666667,0.054282605504271955,0.1668333333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.5,"(6, 6)",center data,11,3,50000,1,2e-05,0.00102114618625,0.0005262474810803087,6.666666667e-06,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.5,"(6, 6)",center data,11,3,50000,0,0.0,0.00132150165,0.0006898941719550984,0.0,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.5,"(6, 6)",center data,11,3,50000,5,0.0001,0.0017479991333333334,0.0009188401107869723,3.333333333e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.5,"(6, 6)",center data,11,3,50000,19,0.00038,0.0021477828195833335,0.0010525957436021234,0.0001266666667,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.5,"(6, 6)",center data,11,3,50000,56,0.00112,0.0028206394566666665,0.0013755103063037499,0.0003733333333,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.5,"(6, 6)",center data,11,3,50000,203,0.00406,0.003532811458333333,0.001844899362044569,0.001353333333,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.5,"(6, 6)",center data,11,3,50000,542,0.01084,0.004423904645833334,0.002397031341212192,0.003613333333,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.5,"(6, 6)",center data,11,3,50000,1038,0.02076,0.005509065841666666,0.00289474340773802,0.00692,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.5,"(6, 6)",center data,11,3,50000,3344,0.06688,0.007293725204166666,0.0036597173036063755,0.02229333333,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.5,"(6, 6)",center data,11,3,50000,6452,0.12904,0.009082086933333334,0.004630957745487769,0.04301333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.5,"(6, 6)",center data,11,3,50000,12890,0.2578,0.012100904041666668,0.006048256808286025,0.08593333333,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.5,"(6, 6)",center data,11,3,50000,18372,0.36744,0.014519440154166667,0.007969423701093256,0.12248,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.5,"(6, 6)",center data,11,3,50000,23499,0.46998,0.019884757320833335,0.010501411490025049,0.15666,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.5,"(6, 6)",center data,11,3,50000,24670,0.4934,0.024762660625,0.012152334136362172,0.1644666667,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.5,"(6, 6)",center data,11,3,50000,24906,0.49812,0.03305028625,0.01669366040670138,0.16604,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.5,"(6, 6)",center data,11,3,50000,24961,0.49922,0.03874749983333333,0.01986768777030753,0.1664066667,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.5,"(6, 6)",center data,11,3,50000,25286,0.50572,0.0525757525,0.027017103020057692,0.1685733333,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.5,"(6, 6)",center data,11,3,50000,25046,0.50092,0.06991256416666666,0.03345258538788842,0.1669733333,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.5,"(6, 6)",center data,11,3,50000,25090,0.5018,0.08318310112499999,0.04177767961198373,0.1672666667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.5,"(6, 6)",center data,11,3,50000,25099,0.50198,0.10470858833333334,0.053781512668345875,0.1673266667,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.75,"(6, 6)",center data,11,3,50000,1,2e-05,0.0010416709083333332,0.0005250936136619224,6.666666667e-06,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.75,"(6, 6)",center data,11,3,50000,2,4e-05,0.0013285647629166667,0.0007520550004667548,1.333333333e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.75,"(6, 6)",center data,11,3,50000,6,0.00012,0.0017844738708333334,0.0008528752262124987,4e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.75,"(6, 6)",center data,11,3,50000,16,0.00032,0.0021436088375,0.0011241057877617855,0.0001066666667,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.75,"(6, 6)",center data,11,3,50000,49,0.00098,0.0028344714500000002,0.0013331313787182282,0.0003266666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.75,"(6, 6)",center data,11,3,50000,652,0.01304,0.004649231333333333,0.0024171838337077763,0.004346666667,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.75,"(6, 6)",center data,11,3,50000,207,0.00414,0.00362069215,0.001866702184565545,0.00138,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.75,"(6, 6)",center data,11,3,50000,1556,0.03112,0.00597591975875,0.003356758326173789,0.01037333333,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.75,"(6, 6)",center data,11,3,50000,4013,0.08026,0.0074893585125000006,0.003845414893014037,0.02675333333,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.75,"(6, 6)",center data,11,3,50000,8635,0.1727,0.009555603916666666,0.004709098937227676,0.05756666667,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.75,"(6, 6)",center data,11,3,50000,13158,0.26316,0.011094626329166666,0.005876277911394758,0.08772,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.75,"(6, 6)",center data,11,3,50000,19730,0.3946,0.015629543958333332,0.007983853264081233,0.1315333333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.75,"(6, 6)",center data,11,3,50000,23121,0.46242,0.019636518791666665,0.009195650329272383,0.15414,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.75,"(6, 6)",center data,11,3,50000,24562,0.49124,0.025190174333333332,0.01335140260757974,0.1637466667,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.75,"(6, 6)",center data,11,3,50000,25087,0.50174,0.034507258732500004,0.01567858677426888,0.1672466667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.75,"(6, 6)",center data,11,3,50000,24917,0.49834,0.04269749270833333,0.019530900719648057,0.1661133333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.75,"(6, 6)",center data,11,3,50000,25008,0.50016,0.051281594124999996,0.027099060560833086,0.16672,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.75,"(6, 6)",center data,11,3,50000,25114,0.50228,0.06256169175000001,0.03292900520799432,0.1674266667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.75,"(6, 6)",center data,11,3,50000,24988,0.49976,0.08512232495833333,0.039590992623075714,0.1665866667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.75,"(6, 6)",center data,11,3,50000,24965,0.4993,0.10484883333333334,0.05472223989254709,0.1664333333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.0,"(7, 7)",center data,13,3,50000,0,0.0,0.0010561109332344212,0.0005309238273915559,0.0,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.0,"(7, 7)",center data,13,3,50000,1,2e-05,0.0018121651836795253,0.0009374508554134236,6.666666667e-06,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.0,"(7, 7)",center data,13,3,50000,0,0.0,0.0013541546557863501,0.0006760565237878904,0.0,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.0,"(7, 7)",center data,13,3,50000,10,0.0002,0.002787930682492581,0.0014804292797638914,6.666666667e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.0,"(7, 7)",center data,13,3,50000,2,4e-05,0.002195555133531157,0.0010697912086404195,1.333333333e-05,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.0,"(7, 7)",center data,13,3,50000,532,0.01064,0.005569439712166171,0.002820702959063927,0.003546666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.0,"(7, 7)",center data,13,3,50000,277,0.00554,0.004802013857566766,0.0022342609409340126,0.001846666667,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.0,"(7, 7)",center data,13,3,50000,12081,0.24162,0.011935941145400595,0.006223708044686744,0.08054,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.0,"(7, 7)",center data,13,3,50000,6229,0.12458,0.009377002492581603,0.004477272654828638,0.04152666667,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.0,"(7, 7)",center data,13,3,50000,19439,0.38878,0.015382961810089019,0.006990916097333501,0.1295933333,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.0,"(7, 7)",center data,13,3,50000,2603,0.05206,0.007656315961424332,0.003915334207718169,0.01735333333,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.0,"(7, 7)",center data,13,3,50000,51,0.00102,0.0035868816350148373,0.0017845894058500127,0.00034,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.0,"(7, 7)",center data,13,3,50000,24198,0.48396,0.019768514540059345,0.010341501271630811,0.16132,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.0,"(7, 7)",center data,13,3,50000,24716,0.49432,0.023307587833827897,0.012427015389871354,0.1647733333,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.0,"(7, 7)",center data,13,3,50000,25277,0.50554,0.03257809261127596,0.016380526094237607,0.1685133333,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.0,"(7, 7)",center data,13,3,50000,24942,0.49884,0.03986475029970326,0.020077519268691363,0.16628,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.0,"(7, 7)",center data,13,3,50000,25079,0.50158,0.050138200860534124,0.026879546936266853,0.1671933333,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.0,"(7, 7)",center data,13,3,50000,25106,0.50212,0.06699926676557863,0.033806992177065114,0.1673733333,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.0,"(7, 7)",center data,13,3,50000,24929,0.49858,0.08367682166172107,0.04030105837838453,0.1661933333,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.0,"(7, 7)",center data,13,3,50000,24970,0.4994,0.10366197151335313,0.0521006755986225,0.1664666667,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.05,"(7, 7)",center data,13,3,50000,0,0.0,0.0010243280535714287,0.0005259214649445144,0.0,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.05,"(7, 7)",center data,13,3,50000,0,0.0,0.0013175411220238094,0.0007106126111418423,0.0,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.05,"(7, 7)",center data,13,3,50000,1,2e-05,0.0016819233452380952,0.0008556954628895954,6.666666667e-06,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.05,"(7, 7)",center data,13,3,50000,2,4e-05,0.0022253959910714283,0.0011545882101139497,1.333333333e-05,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.05,"(7, 7)",center data,13,3,50000,23,0.00046,0.0029121799464285713,0.0015232589876614671,0.0001533333333,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.05,"(7, 7)",center data,13,3,50000,59,0.00118,0.0035465719494047624,0.001767347260296117,0.0003933333333,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.05,"(7, 7)",center data,13,3,50000,239,0.00478,0.004672258273809524,0.0023291021736607407,0.001593333333,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.05,"(7, 7)",center data,13,3,50000,1021,0.02042,0.006086981517857143,0.002957420947271842,0.006806666667,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.05,"(7, 7)",center data,13,3,50000,2112,0.04224,0.007325905190476191,0.003805576760093573,0.01408,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.05,"(7, 7)",center data,13,3,50000,6755,0.1351,0.009474351964285714,0.004561209922058231,0.04503333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.05,"(7, 7)",center data,13,3,50000,14638,0.29276,0.012355812985119048,0.005844306479238218,0.09758666667,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.05,"(7, 7)",center data,13,3,50000,20460,0.4092,0.015255320931250002,0.007385486075568527,0.1364,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.05,"(7, 7)",center data,13,3,50000,24067,0.48134,0.019541304848214286,0.009459914337370095,0.1604466667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.05,"(7, 7)",center data,13,3,50000,24899,0.49798,0.02502020617261905,0.012502989679599582,0.1659933333,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.05,"(7, 7)",center data,13,3,50000,25042,0.50084,0.03165903889880953,0.015671149608266932,0.1669466667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.05,"(7, 7)",center data,13,3,50000,25073,0.50146,0.0378834349702381,0.019579015224725542,0.1671533333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.05,"(7, 7)",center data,13,3,50000,24778,0.49556,0.054090206547619056,0.02705259485740592,0.1651866667,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.05,"(7, 7)",center data,13,3,50000,24930,0.4986,0.06817250139880951,0.03218052216895691,0.1662,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.05,"(7, 7)",center data,13,3,50000,24994,0.49988,0.08304914136904762,0.04170153579977083,0.1666266667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.05,"(7, 7)",center data,13,3,50000,24989,0.49978,0.10065635735119048,0.05086671294126006,0.1665933333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.25,"(7, 7)",center data,13,3,50000,0,0.0,0.001027880706845238,0.0005018251835735134,0.0,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.25,"(7, 7)",center data,13,3,50000,2,4e-05,0.001412534925595238,0.0007226868403751106,1.333333333e-05,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.25,"(7, 7)",center data,13,3,50000,0,0.0,0.0017600476934523808,0.0008869389508074034,0.0,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.25,"(7, 7)",center data,13,3,50000,7,0.00014,0.002264451014583333,0.001100485001722939,4.666666667e-05,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.25,"(7, 7)",center data,13,3,50000,14,0.00028,0.0027187234083333334,0.0014543622511549229,9.333333333e-05,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.25,"(7, 7)",center data,13,3,50000,73,0.00146,0.003619940300595238,0.0018052251938109533,0.0004866666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.25,"(7, 7)",center data,13,3,50000,240,0.0048,0.004457377732142857,0.0022817204395287867,0.0016,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.25,"(7, 7)",center data,13,3,50000,906,0.01812,0.005761983101190476,0.002958407600274704,0.00604,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.25,"(7, 7)",center data,13,3,50000,2266,0.04532,0.007133627916666665,0.003574885311418238,0.01510666667,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.25,"(7, 7)",center data,13,3,50000,6938,0.13876,0.00927213374404762,0.004890748570649228,0.04625333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.25,"(7, 7)",center data,13,3,50000,14481,0.28962,0.012399479851190477,0.006256082545908653,0.09654,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.25,"(7, 7)",center data,13,3,50000,20129,0.40258,0.015229472330357142,0.007792169801143306,0.1341933333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.25,"(7, 7)",center data,13,3,50000,24301,0.48602,0.019715290773809523,0.01005211168967351,0.1620066667,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.25,"(7, 7)",center data,13,3,50000,24976,0.49952,0.026133527172619044,0.013754396047856717,0.1665066667,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.25,"(7, 7)",center data,13,3,50000,24956,0.49912,0.030881217261904764,0.014757859547008383,0.1663733333,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.25,"(7, 7)",center data,13,3,50000,24932,0.49864,0.041861378869047616,0.020123912185953705,0.1662133333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.25,"(7, 7)",center data,13,3,50000,24825,0.4965,0.05165105508928571,0.027506291131307016,0.1655,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.25,"(7, 7)",center data,13,3,50000,24858,0.49716,0.06644491946428571,0.033237088803516744,0.16572,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.25,"(7, 7)",center data,13,3,50000,24967,0.49934,0.08474935773809524,0.041120844685188465,0.1664466667,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.5,"(7, 7)",center data,13,3,50000,0,0.0,0.0010566795982142857,0.0005171962232881905,0.0,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.25,"(7, 7)",center data,13,3,50000,24934,0.49868,0.10843617619047621,0.0547685241573236,0.1662266667,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.5,"(7, 7)",center data,13,3,50000,0,0.0,0.0013072066363095237,0.0007200366252068049,0.0,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.5,"(7, 7)",center data,13,3,50000,0,0.0,0.0016955231726190473,0.0008539131613684159,0.0,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.5,"(7, 7)",center data,13,3,50000,5,0.0001,0.0022147597339285713,0.0011904137550209468,3.333333333e-05,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.5,"(7, 7)",center data,13,3,50000,17,0.00034,0.0027609712857142856,0.0014027999245258172,0.0001133333333,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.5,"(7, 7)",center data,13,3,50000,70,0.0014,0.0034790558851190475,0.0017886371674747075,0.0004666666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.5,"(7, 7)",center data,13,3,50000,349,0.00698,0.004713193363095238,0.0022224117102407417,0.002326666667,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.5,"(7, 7)",center data,13,3,50000,1251,0.02502,0.005854439244047619,0.002992296521911726,0.00834,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.5,"(7, 7)",center data,13,3,50000,3157,0.06314,0.0076244251488095235,0.0036209654508350462,0.02104666667,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.5,"(7, 7)",center data,13,3,50000,6649,0.13298,0.009239152208035714,0.004790157967487895,0.04432666667,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.5,"(7, 7)",center data,13,3,50000,15497,0.30994,0.012857922580357143,0.006476845746469535,0.1033133333,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.5,"(7, 7)",center data,13,3,50000,21869,0.43738,0.015636310261904762,0.007367241604396759,0.1457933333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.5,"(7, 7)",center data,13,3,50000,23772,0.47544,0.019231517529761905,0.00977934494613295,0.15848,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.5,"(7, 7)",center data,13,3,50000,25053,0.50106,0.02414186399940476,0.013278788699595333,0.16702,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.5,"(7, 7)",center data,13,3,50000,25054,0.50108,0.030825231791666668,0.01644515908221071,0.1670266667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.5,"(7, 7)",center data,13,3,50000,24962,0.49924,0.04057541211309524,0.020234478057424954,0.1664133333,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.5,"(7, 7)",center data,13,3,50000,25014,0.50028,0.0522187006547619,0.02663785349077714,0.16676,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.5,"(7, 7)",center data,13,3,50000,24982,0.49964,0.07101451726190475,0.03431033637728664,0.1665466667,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.5,"(7, 7)",center data,13,3,50000,25230,0.5046,0.08553216504464285,0.040475424095891076,0.1682,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.5,"(7, 7)",center data,13,3,50000,25085,0.5017,0.10976489255952379,0.05385666925196627,0.1672333333,heterogeneous-defect-sig-scalar
0.0006,0.001,0.6,0.75,"(7, 7)",center data,13,3,50000,0,0.0,0.0010976403839285714,0.0005299139003315198,0.0,heterogeneous-defect-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,0.75,"(7, 7)",center data,13,3,50000,0,0.0,0.0012437006386904763,0.0007194597506712481,0.0,heterogeneous-defect-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,0.75,"(7, 7)",center data,13,3,50000,2,4e-05,0.0017462207559523811,0.0008692254099574564,1.333333333e-05,heterogeneous-defect-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,0.75,"(7, 7)",center data,13,3,50000,4,8e-05,0.0022236095916666663,0.0011745311810459043,2.666666667e-05,heterogeneous-defect-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,0.75,"(7, 7)",center data,13,3,50000,16,0.00032,0.0028133790505952385,0.0014240841305920705,0.0001066666667,heterogeneous-defect-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,0.75,"(7, 7)",center data,13,3,50000,70,0.0014,0.003557377834821428,0.0017010999338931932,0.0004666666667,heterogeneous-defect-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,0.75,"(7, 7)",center data,13,3,50000,297,0.00594,0.004697633217261905,0.0023172076811429276,0.00198,heterogeneous-defect-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,0.75,"(7, 7)",center data,13,3,50000,1002,0.02004,0.005688334705357143,0.0029985464996191277,0.00668,heterogeneous-defect-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,0.75,"(7, 7)",center data,13,3,50000,3230,0.0646,0.007466549982142858,0.003674780426308937,0.02153333333,heterogeneous-defect-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,0.75,"(7, 7)",center data,13,3,50000,5894,0.11788,0.009143615041666667,0.005027687309284452,0.03929333333,heterogeneous-defect-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,0.75,"(7, 7)",center data,13,3,50000,12611,0.25222,0.011978712142857144,0.006354570887538181,0.08407333333,heterogeneous-defect-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,0.75,"(7, 7)",center data,13,3,50000,21239,0.42478,0.015773136577380952,0.007742785337323892,0.1415933333,heterogeneous-defect-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,0.75,"(7, 7)",center data,13,3,50000,23904,0.47808,0.019077911750000003,0.009985032183648565,0.15936,heterogeneous-defect-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,0.75,"(7, 7)",center data,13,3,50000,24808,0.49616,0.02499646068452381,0.013040113171611583,0.1653866667,heterogeneous-defect-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,0.75,"(7, 7)",center data,13,3,50000,24796,0.49592,0.03171903223214286,0.016522205510915548,0.1653066667,heterogeneous-defect-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,0.75,"(7, 7)",center data,13,3,50000,25107,0.50214,0.03992929318452381,0.020424368361199468,0.16738,heterogeneous-defect-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,0.75,"(7, 7)",center data,13,3,50000,25135,0.5027,0.049081236904761905,0.025001145573381945,0.1675666667,heterogeneous-defect-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,0.75,"(7, 7)",center data,13,3,50000,25031,0.50062,0.0662366843452381,0.03521266710454079,0.1668733333,heterogeneous-defect-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,0.75,"(7, 7)",center data,13,3,50000,25039,0.50078,0.0816635,0.04185141742950234,0.1669266667,heterogeneous-defect-sig-scalar
0.06,0.1,0.6,0.75,"(7, 7)",center data,13,3,50000,25021,0.50042,0.10713548633928571,0.05396097168501242,0.1668066667,heterogeneous-defect-sig-scalar
