p_sigma,p_mu,p_sig_scalar,distance,rounds,shots,errors,ler_shot,mu_out,sigma_out,ler_round,noise_model
0.000615848211066026,0.0615848211066026,0.01,5,3,50000,24978,0.49956,0.061701367346938776,0.0006251500291400274,0.16652,heterogeneous-sig-scalar
0.01847544633198078,0.0615848211066026,0.3,5,3,50000,25076,0.50152,0.06396328571428571,0.017255670702344638,0.1671733333,heterogeneous-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,5,3,50000,24996,0.49992,0.06521517755102042,0.028597126427119906,0.16664,heterogeneous-sig-scalar
0.05542633899594234,0.0615848211066026,0.9,5,3,50000,25307,0.50614,0.0689855387755102,0.044469152867916535,0.1687133333,heterogeneous-sig-scalar
0.0,0.0784759970351461,0.0,5,3,50000,24885,0.4977,0.07847599703514609,1.3877787807814457e-17,0.1659,heterogeneous-sig-scalar
0.000784759970351461,0.0784759970351461,0.01,5,3,50000,25044,0.50088,0.07834624489795919,0.0008587344634987584,0.16696,heterogeneous-sig-scalar
0.02354279911054383,0.0784759970351461,0.3,5,3,50000,24821,0.49642,0.08044706122448979,0.025899001995907233,0.1654733333,heterogeneous-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,5,3,50000,24989,0.49978,0.07547218469387755,0.04012439785183172,0.1665933333,heterogeneous-sig-scalar
0.0706283973316315,0.0784759970351461,0.9,5,3,50000,24966,0.49932,0.08517348775510203,0.04811312147042224,0.16644,heterogeneous-sig-scalar
0.0,0.1,0.0,5,3,50000,24999,0.49998,0.09999999999999999,1.3877787807814457e-17,0.16666,heterogeneous-sig-scalar
0.001,0.1,0.01,5,3,50000,24876,0.49752,0.10007044897959184,0.0010212585684945057,0.16584,heterogeneous-sig-scalar
0.03,0.1,0.3,5,3,50000,25110,0.5022,0.09719210204081634,0.028185735025873838,0.1674,heterogeneous-sig-scalar
0.06,0.1,0.6,5,3,50000,24998,0.49996,0.09763386938775512,0.04826271804116403,0.1666533333,heterogeneous-sig-scalar
0.09000000000000001,0.1,0.9,5,3,50000,24810,0.4962,0.10305738714285716,0.06375581077673123,0.1654,heterogeneous-sig-scalar
1.27427498570313e-05,0.00127427498570313,0.01,7,3,50000,17,0.00034,0.0012734969072164947,1.2279607213640342e-05,0.0001133333333,heterogeneous-sig-scalar
0.0006,0.001,0.6,7,3,50000,11,0.00022,0.0010896040010309278,0.0005506009264965637,7.333333333e-05,heterogeneous-sig-scalar
0.0003,0.001,0.3,7,3,50000,14,0.00028,0.0010225733505154638,0.00030784608864526183,9.333333333e-05,heterogeneous-sig-scalar
1e-05,0.001,0.01,7,3,50000,12,0.00024,0.0010003273195876288,9.339787467003275e-06,8e-05,heterogeneous-sig-scalar
0.0,0.00162377673918872,0.0,7,3,50000,61,0.00122,0.00162377673918872,0.0,0.0004066666667,heterogeneous-sig-scalar
0.000382282495710939,0.00127427498570313,0.3,7,3,50000,24,0.00048,0.0011850621649484535,0.00036674517726602805,0.00016,heterogeneous-sig-scalar
0.0,0.00127427498570313,0.0,7,3,50000,25,0.0005,0.0012742749857031297,2.168404344971009e-19,0.0001666666667,heterogeneous-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,7,3,50000,53,0.00106,0.0015098505463917527,0.0007308530104720668,0.0003533333333,heterogeneous-sig-scalar
0.0,0.001,0.0,7,3,50000,11,0.00022,0.0010000000000000002,2.168404344971009e-19,7.333333333e-05,heterogeneous-sig-scalar
0.001146847487132817,0.00127427498570313,0.9,7,3,50000,44,0.00088,0.0016137477041237114,0.0009378994648558197,0.0002933333333,heterogeneous-sig-scalar
1.6237767391887198e-05,0.00162377673918872,0.01,7,3,50000,50,0.001,0.0016260690721649484,1.4931923601401505e-05,0.0003333333333,heterogeneous-sig-scalar
0.0009000000000000001,0.001,0.9,7,3,50000,18,0.00036,0.0011994590721649484,0.0006828219503445499,0.00012,heterogeneous-sig-scalar
0.000487133021756616,0.00162377673918872,0.3,7,3,50000,60,0.0012,0.0016662756701030926,0.0004629038015289049,0.0004,heterogeneous-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,7,3,50000,66,0.00132,0.001841590041237113,0.0009107899128496192,0.00044,heterogeneous-sig-scalar
0.001461399065269848,0.00162377673918872,0.9,7,3,50000,83,0.00166,0.0020369778659793817,0.0012150513837414587,0.0005533333333,heterogeneous-sig-scalar
0.0,0.00206913808111479,0.0,7,3,50000,101,0.00202,0.00206913808111479,0.0,0.0006733333333,heterogeneous-sig-scalar
2.06913808111479e-05,0.00206913808111479,0.01,7,3,50000,97,0.00194,0.002069360824742268,2.0749952461508254e-05,0.0006466666667,heterogeneous-sig-scalar
0.000620741424334437,0.00206913808111479,0.3,7,3,50000,141,0.00282,0.0021300680412371137,0.0005576343117847649,0.00094,heterogeneous-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,7,3,50000,144,0.00288,0.0022213256701030925,0.001114261126573849,0.00096,heterogeneous-sig-scalar
0.0018622242730033111,0.00206913808111479,0.9,7,3,50000,176,0.00352,0.002487599329896907,0.0014635767028437646,0.001173333333,heterogeneous-sig-scalar
2.63665089873036e-05,0.00263665089873036,0.01,7,3,50000,233,0.00466,0.0026383206185567006,2.3073463751987777e-05,0.001553333333,heterogeneous-sig-scalar
0.0,0.00263665089873036,0.0,7,3,50000,240,0.0048,0.0026366508987303596,4.336808689942018e-19,0.0016,heterogeneous-sig-scalar
0.000790995269619108,0.00263665089873036,0.3,7,3,50000,189,0.00378,0.002588459072164949,0.0007503966680103229,0.00126,heterogeneous-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,7,3,50000,209,0.00418,0.0026595599896907214,0.001447706039762761,0.001393333333,heterogeneous-sig-scalar
0.002372985808857324,0.00263665089873036,0.9,7,3,50000,325,0.0065,0.00315890575257732,0.0016284775442297502,0.002166666667,heterogeneous-sig-scalar
0.0,0.00335981828628378,0.0,7,3,50000,492,0.00984,0.0033598182862837815,1.3010426069826053e-18,0.00328,heterogeneous-sig-scalar
3.35981828628378e-05,0.00335981828628378,0.01,7,3,50000,490,0.0098,0.0033572886597938146,3.244169036073149e-05,0.003266666667,heterogeneous-sig-scalar
0.001007945485885134,0.00335981828628378,0.3,7,3,50000,434,0.00868,0.0033280376288659795,0.000992445964398606,0.002893333333,heterogeneous-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,7,3,50000,543,0.01086,0.003671821443298969,0.0017825609531135049,0.00362,heterogeneous-sig-scalar
0.003023836457655402,0.00335981828628378,0.9,7,3,50000,838,0.01676,0.004105679484536082,0.002221360545185297,0.005586666667,heterogeneous-sig-scalar
0.0,0.0042813323987194,0.0,7,3,50000,1008,0.02016,0.004281332398719402,1.734723475976807e-18,0.00672,heterogeneous-sig-scalar
4.2813323987194e-05,0.0042813323987194,0.01,7,3,50000,1077,0.02154,0.00428749587628866,4.136806606806147e-05,0.00718,heterogeneous-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,7,3,50000,904,0.01808,0.004356339690721649,0.0024200958204406574,0.006026666667,heterogeneous-sig-scalar
0.00128439971961582,0.0042813323987194,0.3,7,3,50000,804,0.01608,0.004094896804123712,0.0013853687755210724,0.00536,heterogeneous-sig-scalar
0.0038531991588474602,0.0042813323987194,0.9,7,3,50000,1938,0.03876,0.005467825051546391,0.0035782850412482336,0.01292,heterogeneous-sig-scalar
0.0,0.00545559478116852,0.0,7,3,50000,2060,0.0412,0.00545559478116852,0.0,0.01373333333,heterogeneous-sig-scalar
5.45559478116852e-05,0.00545559478116852,0.01,7,3,50000,2077,0.04154,0.005438236082474227,5.4286905230436144e-05,0.01384666667,heterogeneous-sig-scalar
0.0016366784343505559,0.00545559478116852,0.3,7,3,50000,1929,0.03858,0.00550989793814433,0.0017965569683743138,0.01286,heterogeneous-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,7,3,50000,1595,0.0319,0.005447185567010309,0.0032129236682065113,0.01063333333,heterogeneous-sig-scalar
0.0,0.0069519279617756,0.0,7,3,50000,4095,0.0819,0.0069519279617756,0.0,0.0273,heterogeneous-sig-scalar
0.004910035303051668,0.00545559478116852,0.9,7,3,50000,2675,0.0535,0.006322365773195877,0.003750218801071612,0.01783333333,heterogeneous-sig-scalar
6.9519279617756e-05,0.0069519279617756,0.01,7,3,50000,4066,0.08132,0.006949234020618556,6.907420018543325e-05,0.02710666667,heterogeneous-sig-scalar
0.00208557838853268,0.0069519279617756,0.3,7,3,50000,3700,0.074,0.0067802556701030935,0.0019451238614243266,0.02466666667,heterogeneous-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,7,3,50000,4340,0.0868,0.007891599484536082,0.003870298084263851,0.02893333333,heterogeneous-sig-scalar
0.006256735165598041,0.0069519279617756,0.9,7,3,50000,6712,0.13424,0.008707212783505155,0.005560137347901151,0.04474666667,heterogeneous-sig-scalar
0.0,0.00885866790410082,0.0,7,3,50000,7161,0.14322,0.008858667904100821,1.734723475976807e-18,0.04774,heterogeneous-sig-scalar
8.858667904100819e-05,0.00885866790410082,0.01,7,3,50000,7031,0.14062,0.008863849484536081,8.962415005415765e-05,0.04687333333,heterogeneous-sig-scalar
0.0026576003712302457,0.00885866790410082,0.3,7,3,50000,6757,0.13514,0.008744344329896908,0.002858132999544704,0.04504666667,heterogeneous-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,7,3,50000,6289,0.12578,0.008671850206185569,0.0046634536379126556,0.04192666667,heterogeneous-sig-scalar
0.007972801113690737,0.00885866790410082,0.9,7,3,50000,11692,0.23384,0.011915381649484537,0.006604326948618209,0.07794666667,heterogeneous-sig-scalar
0.0,0.0112883789168469,0.0,7,3,50000,11431,0.22862,0.011288378916846904,3.469446951953614e-18,0.07620666667,heterogeneous-sig-scalar
0.000112883789168469,0.0112883789168469,0.01,7,3,50000,11494,0.22988,0.011260711340206186,0.00011953897339386643,0.07662666667,heterogeneous-sig-scalar
0.0033865136750540702,0.0112883789168469,0.3,7,3,50000,10980,0.2196,0.011072844329896908,0.0033669567746045506,0.0732,heterogeneous-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,7,3,50000,11706,0.23412,0.01195338969072165,0.005840043710037747,0.07804,heterogeneous-sig-scalar
0.01015954102516221,0.0112883789168469,0.9,7,3,50000,16258,0.32516,0.014904405154639177,0.008079687638118262,0.1083866667,heterogeneous-sig-scalar
0.0,0.0143844988828766,0.0,7,3,50000,16623,0.33246,0.0143844988828766,0.0,0.11082,heterogeneous-sig-scalar
0.000143844988828766,0.0143844988828766,0.01,7,3,50000,16521,0.33042,0.01437737113402062,0.00015051768533878317,0.11014,heterogeneous-sig-scalar
0.00431534966486298,0.0143844988828766,0.3,7,3,50000,16769,0.33538,0.014490998969072168,0.004272208241804131,0.1117933333,heterogeneous-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,7,3,50000,17123,0.34246,0.0156362793814433,0.0071683132606544095,0.1141533333,heterogeneous-sig-scalar
0.01294604899458894,0.0143844988828766,0.9,7,3,50000,18520,0.3704,0.01608462002061856,0.009977427583957041,0.1234666667,heterogeneous-sig-scalar
0.0,0.0183298071083244,0.0,7,3,50000,21107,0.42214,0.018329807108324405,3.469446951953614e-18,0.1407133333,heterogeneous-sig-scalar
0.00018329807108324403,0.0183298071083244,0.01,7,3,50000,20918,0.41836,0.01831937113402062,0.0001798625660661768,0.1394533333,heterogeneous-sig-scalar
0.00549894213249732,0.0183298071083244,0.3,7,3,50000,21850,0.437,0.01934330206185567,0.005442005409450693,0.1456666667,heterogeneous-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,7,3,50000,20747,0.41494,0.01976315463917526,0.00958530351214839,0.1383133333,heterogeneous-sig-scalar
0.016496826397491962,0.0183298071083244,0.9,7,3,50000,21198,0.42396,0.02056185443298969,0.01235536755244815,0.14132,heterogeneous-sig-scalar
0.0,0.0233572146909012,0.0,7,3,50000,23761,0.47522,0.023357214690901195,3.469446951953614e-18,0.1584066667,heterogeneous-sig-scalar
0.00023357214690901198,0.0233572146909012,0.01,7,3,50000,23969,0.47938,0.023367938144329897,0.0002446698939359282,0.1597933333,heterogeneous-sig-scalar
0.0070071644072703596,0.0233572146909012,0.3,7,3,50000,23870,0.4774,0.02271373195876289,0.006484915442724593,0.1591333333,heterogeneous-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,7,3,50000,23256,0.46512,0.0243228843298969,0.011837112221483133,0.15504,heterogeneous-sig-scalar
0.02102149322181108,0.0233572146909012,0.9,7,3,50000,24327,0.48654,0.028202938041237115,0.01637212303536443,0.16218,heterogeneous-sig-scalar
0.0,0.0297635144163132,0.0,7,3,50000,24641,0.49282,0.0297635144163132,0.0,0.1642733333,heterogeneous-sig-scalar
0.000297635144163132,0.0297635144163132,0.01,7,3,50000,24799,0.49598,0.029765391752577322,0.000308887713782524,0.1653266667,heterogeneous-sig-scalar
0.00892905432489396,0.0297635144163132,0.3,7,3,50000,24953,0.49906,0.03184167010309279,0.008382593538234484,0.1663533333,heterogeneous-sig-scalar
0.01785810864978792,0.0297635144163132,0.6,7,3,50000,24747,0.49494,0.03371828969072165,0.015067473459710124,0.16498,heterogeneous-sig-scalar
0.02678716297468188,0.0297635144163132,0.9,7,3,50000,24851,0.49702,0.036366666288659796,0.0246091867965919,0.1656733333,heterogeneous-sig-scalar
0.0,0.0379269019073225,0.0,7,3,50000,24974,0.49948,0.0379269019073225,0.0,0.1664933333,heterogeneous-sig-scalar
0.000379269019073225,0.0379269019073225,0.01,7,3,50000,24950,0.499,0.037946103092783505,0.0004446734347795943,0.1663333333,heterogeneous-sig-scalar
0.01137807057219675,0.0379269019073225,0.3,7,3,50000,24944,0.49888,0.03770084536082474,0.010026639903755987,0.1662933333,heterogeneous-sig-scalar
0.0227561411443935,0.0379269019073225,0.6,7,3,50000,24930,0.4986,0.039836389690721646,0.018894916337336486,0.1662,heterogeneous-sig-scalar
0.03413421171659025,0.0379269019073225,0.9,7,3,50000,24976,0.49952,0.046458265463917514,0.026246473466564696,0.1665066667,heterogeneous-sig-scalar
0.0,0.0483293023857175,0.0,7,3,50000,25063,0.50126,0.04832930238571749,6.938893903907228e-18,0.1670866667,heterogeneous-sig-scalar
0.000483293023857175,0.0483293023857175,0.01,7,3,50000,24951,0.49902,0.04832922680412371,0.0004673529650282689,0.16634,heterogeneous-sig-scalar
0.014498790715715248,0.0483293023857175,0.3,7,3,50000,24757,0.49514,0.04833328000000001,0.014602316493780852,0.1650466667,heterogeneous-sig-scalar
0.028997581431430497,0.0483293023857175,0.6,7,3,50000,24982,0.49964,0.05178603443298968,0.02817601767467639,0.1665466667,heterogeneous-sig-scalar
0.043496372147145745,0.0483293023857175,0.9,7,3,50000,25057,0.50114,0.05914697779381443,0.03618935342481994,0.1670466667,heterogeneous-sig-scalar
0.0,0.0615848211066026,0.0,7,3,50000,25134,0.50268,0.061584821106602586,1.3877787807814457e-17,0.16756,heterogeneous-sig-scalar
0.000615848211066026,0.0615848211066026,0.01,7,3,50000,25088,0.50176,0.06152197938144329,0.0005783449899583522,0.1672533333,heterogeneous-sig-scalar
0.01847544633198078,0.0615848211066026,0.3,7,3,50000,25034,0.50068,0.05896694845360824,0.01706177953963767,0.1668933333,heterogeneous-sig-scalar
0.03695089266396156,0.0615848211066026,0.6,7,3,50000,24928,0.49856,0.06133596804123711,0.0314747366883299,0.1661866667,heterogeneous-sig-scalar
0.05542633899594234,0.0615848211066026,0.9,7,3,50000,25113,0.50226,0.08270105257731956,0.047251543841473585,0.16742,heterogeneous-sig-scalar
0.0,0.0784759970351461,0.0,7,3,50000,25024,0.50048,0.07847599703514609,1.3877787807814457e-17,0.1668266667,heterogeneous-sig-scalar
0.000784759970351461,0.0784759970351461,0.01,7,3,50000,25039,0.50078,0.07860713402061856,0.0007428423488428412,0.1669266667,heterogeneous-sig-scalar
0.02354279911054383,0.0784759970351461,0.3,7,3,50000,24946,0.49892,0.0794958144329897,0.024094810969507243,0.1663066667,heterogeneous-sig-scalar
0.04708559822108766,0.0784759970351461,0.6,7,3,50000,24993,0.49986,0.08431448453608249,0.041499246884760914,0.16662,heterogeneous-sig-scalar
0.0706283973316315,0.0784759970351461,0.9,7,3,50000,24872,0.49744,0.08599221855670103,0.053104130498416516,0.1658133333,heterogeneous-sig-scalar
0.0,0.1,0.0,7,3,50000,24854,0.49708,0.09999999999999999,1.3877787807814457e-17,0.1656933333,heterogeneous-sig-scalar
0.001,0.1,0.01,7,3,50000,24918,0.49836,0.09996831958762885,0.001027942360155418,0.16612,heterogeneous-sig-scalar
0.03,0.1,0.3,7,3,50000,24890,0.4978,0.09445984536082475,0.029590970608504994,0.1659333333,heterogeneous-sig-scalar
0.06,0.1,0.6,7,3,50000,24923,0.49846,0.10838430515463918,0.05275821009378808,0.1661533333,heterogeneous-sig-scalar
0.09000000000000001,0.1,0.9,7,3,50000,25077,0.50154,0.13252359587628865,0.07455415323100899,0.16718,heterogeneous-sig-scalar
0.0006,0.001,0.6,9,3,50000,1,2e-05,0.0010031489999999998,0.0004911087681653065,6.666666667e-06,heterogeneous-sig-scalar
0.000382282495710939,0.00127427498570313,0.3,9,3,50000,6,0.00012,0.00129754900621118,0.00037993860642533884,4e-05,heterogeneous-sig-scalar
1.27427498570313e-05,0.00127427498570313,0.01,9,3,50000,3,6e-05,0.0012746826086956521,1.2405030862929556e-05,2e-05,heterogeneous-sig-scalar
0.0003,0.001,0.3,9,3,50000,0,0.0,0.0009931870807453416,0.0003243922820777371,0.0,heterogeneous-sig-scalar
0.0,0.001,0.0,9,3,50000,0,0.0,0.0010000000000000002,2.168404344971009e-19,0.0,heterogeneous-sig-scalar
0.000764564991421878,0.00127427498570313,0.6,9,3,50000,6,0.00012,0.0013988963354037267,0.0007239678078286942,4e-05,heterogeneous-sig-scalar
0.0009000000000000001,0.001,0.9,9,3,50000,3,6e-05,0.001183797849689441,0.0007010966004162655,2e-05,heterogeneous-sig-scalar
0.0,0.00162377673918872,0.0,9,3,50000,19,0.00038,0.0016237767391887197,2.168404344971009e-19,0.0001266666667,heterogeneous-sig-scalar
1e-05,0.001,0.01,9,3,50000,4,8e-05,0.0010008498136645963,1.0231097126529688e-05,2.666666667e-05,heterogeneous-sig-scalar
0.001146847487132817,0.00127427498570313,0.9,9,3,50000,7,0.00014,0.0015706787366459626,0.0010183839496643772,4.666666667e-05,heterogeneous-sig-scalar
1.6237767391887198e-05,0.00162377673918872,0.01,9,3,50000,9,0.00018,0.0016229049689440995,1.7298959869792038e-05,6e-05,heterogeneous-sig-scalar
0.0,0.00127427498570313,0.0,9,3,50000,3,6e-05,0.00127427498570313,0.0,2e-05,heterogeneous-sig-scalar
0.000487133021756616,0.00162377673918872,0.3,9,3,50000,13,0.00026,0.0015984110559006213,0.00048393010474808627,8.666666667e-05,heterogeneous-sig-scalar
0.000974266043513232,0.00162377673918872,0.6,9,3,50000,9,0.00018,0.0016968390000000001,0.0008684952148091392,6e-05,heterogeneous-sig-scalar
0.001461399065269848,0.00162377673918872,0.9,9,3,50000,30,0.0006,0.0020940866149068323,0.0013020161932405484,0.0002,heterogeneous-sig-scalar
0.0,0.00206913808111479,0.0,9,3,50000,31,0.00062,0.0020691380811147897,4.336808689942018e-19,0.0002066666667,heterogeneous-sig-scalar
2.06913808111479e-05,0.00206913808111479,0.01,9,3,50000,31,0.00062,0.002068096894409938,1.870031528069905e-05,0.0002066666667,heterogeneous-sig-scalar
0.001241482848668874,0.00206913808111479,0.6,9,3,50000,31,0.00062,0.0021901251180124225,0.001190159043188022,0.0002066666667,heterogeneous-sig-scalar
0.000620741424334437,0.00206913808111479,0.3,9,3,50000,41,0.00082,0.002049526335403727,0.00061610417807934,0.0002733333333,heterogeneous-sig-scalar
0.0018622242730033111,0.00206913808111479,0.9,9,3,50000,64,0.00128,0.002589618310559006,0.0013958152209942165,0.0004266666667,heterogeneous-sig-scalar
0.0,0.00263665089873036,0.0,9,3,50000,71,0.00142,0.0026366508987303596,4.336808689942018e-19,0.0004733333333,heterogeneous-sig-scalar
2.63665089873036e-05,0.00263665089873036,0.01,9,3,50000,76,0.00152,0.0026363652173913045,2.5924381820572465e-05,0.0005066666667,heterogeneous-sig-scalar
0.000790995269619108,0.00263665089873036,0.3,9,3,50000,85,0.0017,0.002577283105590062,0.0008159083973415564,0.0005666666667,heterogeneous-sig-scalar
0.001581990539238216,0.00263665089873036,0.6,9,3,50000,96,0.00192,0.002877973950310559,0.001332762878545157,0.00064,heterogeneous-sig-scalar
0.002372985808857324,0.00263665089873036,0.9,9,3,50000,154,0.00308,0.002991987440993789,0.0016641768964177886,0.001026666667,heterogeneous-sig-scalar
0.0,0.00335981828628378,0.0,9,3,50000,223,0.00446,0.0033598182862837815,1.3010426069826053e-18,0.001486666667,heterogeneous-sig-scalar
3.35981828628378e-05,0.00335981828628378,0.01,9,3,50000,235,0.0047,0.003357319254658386,3.424965977167542e-05,0.001566666667,heterogeneous-sig-scalar
0.001007945485885134,0.00335981828628378,0.3,9,3,50000,232,0.00464,0.0034388590062111807,0.0010241755409558363,0.001546666667,heterogeneous-sig-scalar
0.002015890971770268,0.00335981828628378,0.6,9,3,50000,238,0.00476,0.003649311840372671,0.0018213700650083092,0.001586666667,heterogeneous-sig-scalar
0.003023836457655402,0.00335981828628378,0.9,9,3,50000,588,0.01176,0.004504154906832299,0.002674797024611579,0.00392,heterogeneous-sig-scalar
0.0,0.0042813323987194,0.0,9,3,50000,580,0.0116,0.004281332398719401,8.673617379884035e-19,0.003866666667,heterogeneous-sig-scalar
4.2813323987194e-05,0.0042813323987194,0.01,9,3,50000,575,0.0115,0.004284850310559006,4.1984126139883406e-05,0.003833333333,heterogeneous-sig-scalar
0.00128439971961582,0.0042813323987194,0.3,9,3,50000,503,0.01006,0.004255527329192547,0.0011747035406099015,0.003353333333,heterogeneous-sig-scalar
0.00256879943923164,0.0042813323987194,0.6,9,3,50000,541,0.01082,0.004321127360248447,0.002244663390271161,0.003606666667,heterogeneous-sig-scalar
0.0038531991588474602,0.0042813323987194,0.9,9,3,50000,905,0.0181,0.00516281701863354,0.0029064642804621376,0.006033333333,heterogeneous-sig-scalar
0.0,0.00545559478116852,0.0,9,3,50000,1431,0.02862,0.00545559478116852,0.0,0.00954,heterogeneous-sig-scalar
5.45559478116852e-05,0.00545559478116852,0.01,9,3,50000,1487,0.02974,0.005449278881987578,5.5643108997199926e-05,0.009913333333,heterogeneous-sig-scalar
0.0016366784343505559,0.00545559478116852,0.3,9,3,50000,1079,0.02158,0.005197206832298137,0.0016895892120869277,0.007193333333,heterogeneous-sig-scalar
0.0032733568687011117,0.00545559478116852,0.6,9,3,50000,1458,0.02916,0.005773516962732919,0.00297347424488867,0.00972,heterogeneous-sig-scalar
0.004910035303051668,0.00545559478116852,0.9,9,3,50000,2136,0.04272,0.006457613198757764,0.004182956259692181,0.01424,heterogeneous-sig-scalar
0.0,0.0069519279617756,0.0,9,3,50000,3139,0.06278,0.0069519279617756,0.0,0.02092666667,heterogeneous-sig-scalar
6.9519279617756e-05,0.0069519279617756,0.01,9,3,50000,3169,0.06338,0.006948377639751553,6.955702158353308e-05,0.02112666667,heterogeneous-sig-scalar
0.00208557838853268,0.0069519279617756,0.3,9,3,50000,2676,0.05352,0.006632941801242236,0.002116892272651067,0.01784,heterogeneous-sig-scalar
0.00417115677706536,0.0069519279617756,0.6,9,3,50000,3876,0.07752,0.007862745633540372,0.003869783700823921,0.02584,heterogeneous-sig-scalar
0.006256735165598041,0.0069519279617756,0.9,9,3,50000,5913,0.11826,0.00860898751552795,0.005087783997397609,0.03942,heterogeneous-sig-scalar
0.0,0.00885866790410082,0.0,9,3,50000,6539,0.13078,0.008858667904100821,1.734723475976807e-18,0.04359333333,heterogeneous-sig-scalar
8.858667904100819e-05,0.00885866790410082,0.01,9,3,50000,6703,0.13406,0.008860703726708075,8.43231656154083e-05,0.04468666667,heterogeneous-sig-scalar
0.0026576003712302457,0.00885866790410082,0.3,9,3,50000,6861,0.13722,0.009213359006211182,0.002729956900655672,0.04574,heterogeneous-sig-scalar
0.0053152007424604915,0.00885866790410082,0.6,9,3,50000,5431,0.10862,0.008692640434782607,0.004686588419613736,0.03620666667,heterogeneous-sig-scalar
0.007972801113690737,0.00885866790410082,0.9,9,3,50000,9156,0.18312,0.0107539290310559,0.006164703880271255,0.06104,heterogeneous-sig-scalar
0.0,0.0112883789168469,0.0,9,3,50000,11789,0.23578,0.011288378916846902,1.734723475976807e-18,0.07859333333,heterogeneous-sig-scalar
0.000112883789168469,0.0112883789168469,0.01,9,3,50000,11955,0.2391,0.011294391304347826,0.0001095860746193265,0.0797,heterogeneous-sig-scalar
0.0033865136750540702,0.0112883789168469,0.3,9,3,50000,12287,0.24574,0.011661177639751554,0.003521571059019486,0.08191333333,heterogeneous-sig-scalar
0.0067730273501081404,0.0112883789168469,0.6,9,3,50000,13651,0.27302,0.01287944844720497,0.006429382317444192,0.09100666667,heterogeneous-sig-scalar
0.01015954102516221,0.0112883789168469,0.9,9,3,50000,14750,0.295,0.013310644844720498,0.0070983926114256135,0.09833333333,heterogeneous-sig-scalar
0.0,0.0143844988828766,0.0,9,3,50000,17846,0.35692,0.0143844988828766,0.0,0.1189733333,heterogeneous-sig-scalar
0.000143844988828766,0.0143844988828766,0.01,9,3,50000,17771,0.35542,0.01439408695652174,0.00013843048309438008,0.1184733333,heterogeneous-sig-scalar
0.00431534966486298,0.0143844988828766,0.3,9,3,50000,18212,0.36424,0.015123891925465838,0.00436165581358112,0.1214133333,heterogeneous-sig-scalar
0.00863069932972596,0.0143844988828766,0.6,9,3,50000,16506,0.33012,0.0146260749068323,0.008450081816812999,0.11004,heterogeneous-sig-scalar
0.01294604899458894,0.0143844988828766,0.9,9,3,50000,20765,0.4153,0.018037409937888195,0.010514110049261218,0.1384333333,heterogeneous-sig-scalar
0.0,0.0183298071083244,0.0,9,3,50000,22277,0.44554,0.018329807108324405,3.469446951953614e-18,0.1485133333,heterogeneous-sig-scalar
0.00018329807108324403,0.0183298071083244,0.01,9,3,50000,22194,0.44388,0.018311074534161493,0.0001575401970905113,0.14796,heterogeneous-sig-scalar
0.00549894213249732,0.0183298071083244,0.3,9,3,50000,21969,0.43938,0.018284291925465837,0.005728609387606499,0.14646,heterogeneous-sig-scalar
0.01099788426499464,0.0183298071083244,0.6,9,3,50000,22273,0.44546,0.019704338198757766,0.009046176386577133,0.1484866667,heterogeneous-sig-scalar
0.016496826397491962,0.0183298071083244,0.9,9,3,50000,23119,0.46238,0.021593655279503104,0.01282471846720212,0.1541266667,heterogeneous-sig-scalar
0.0,0.0233572146909012,0.0,9,3,50000,24512,0.49024,0.023357214690901195,3.469446951953614e-18,0.1634133333,heterogeneous-sig-scalar
0.00023357214690901198,0.0233572146909012,0.01,9,3,50000,24461,0.48922,0.02334875155279503,0.00023006040338498799,0.1630733333,heterogeneous-sig-scalar
0.0070071644072703596,0.0233572146909012,0.3,9,3,50000,24118,0.48236,0.022824929192546584,0.006397999721551564,0.1607866667,heterogeneous-sig-scalar
0.014014328814540719,0.0233572146909012,0.6,9,3,50000,24373,0.48746,0.024869798322981366,0.012457256386713961,0.1624866667,heterogeneous-sig-scalar
0.02102149322181108,0.0233572146909012,0.9,9,3,50000,24681,0.49362,0.02804487221118012,0.015925672156839748,0.16454,heterogeneous-sig-scalar
0.0,0.0297635144163132,0.0,9,3,50000,24889,0.49778,0.0297635144163132,0.0,0.1659266667,heterogeneous-sig-scalar
0.000297635144163132,0.0297635144163132,0.01,9,3,50000,24912,0.49824,0.02976697515527951,0.00031994929626078395,0.16608,heterogeneous-sig-scalar
0.00892905432489396,0.0297635144163132,0.3,9,3,50000,24719,0.49438,0.02894564285714286,0.009080808778436176,0.1647933333,heterogeneous-sig-scalar
