p,p_defect,defect_coordinate,defect_type,distance,rounds,shots,errors,ler_shot,ler_round,noise_model
0.0297635144163132,0.25,"(8, 8)",center data,15,3,50000,25014,0.50028,0.16676,homogeneous
0.0297635144163132,0.5,"(8, 8)",center data,15,3,50000,24913,0.49826,0.1660866667,homogeneous
0.0297635144163132,0.75,"(8, 8)",center data,15,3,50000,25117,0.50234,0.1674466667,homogeneous
0.0379269019073225,0.0,"(8, 8)",center data,15,3,50000,25144,0.50288,0.1676266667,homogeneous
0.0379269019073225,0.05,"(8, 8)",center data,15,3,50000,24882,0.49764,0.16588,homogeneous
0.0379269019073225,0.25,"(8, 8)",center data,15,3,50000,25315,0.5063,0.1687666667,homogeneous
0.0379269019073225,0.5,"(8, 8)",center data,15,3,50000,24985,0.4997,0.1665666667,homogeneous
0.0379269019073225,0.75,"(8, 8)",center data,15,3,50000,24949,0.49898,0.1663266667,homogeneous
0.0483293023857175,0.0,"(8, 8)",center data,15,3,50000,24858,0.49716,0.16572,homogeneous
0.0483293023857175,0.05,"(8, 8)",center data,15,3,50000,25058,0.50116,0.1670533333,homogeneous
0.0483293023857175,0.25,"(8, 8)",center data,15,3,50000,25003,0.50006,0.1666866667,homogeneous
0.0483293023857175,0.5,"(8, 8)",center data,15,3,50000,24959,0.49918,0.1663933333,homogeneous
0.0483293023857175,0.75,"(8, 8)",center data,15,3,50000,25162,0.50324,0.1677466667,homogeneous
0.0615848211066026,0.0,"(8, 8)",center data,15,3,50000,24917,0.49834,0.1661133333,homogeneous
0.0615848211066026,0.05,"(8, 8)",center data,15,3,50000,24923,0.49846,0.1661533333,homogeneous
0.0615848211066026,0.25,"(8, 8)",center data,15,3,50000,24938,0.49876,0.1662533333,homogeneous
0.0615848211066026,0.5,"(8, 8)",center data,15,3,50000,24934,0.49868,0.1662266667,homogeneous
0.0615848211066026,0.75,"(8, 8)",center data,15,3,50000,24980,0.4996,0.1665333333,homogeneous
0.0784759970351461,0.0,"(8, 8)",center data,15,3,50000,25072,0.50144,0.1671466667,homogeneous
0.0784759970351461,0.05,"(8, 8)",center data,15,3,50000,24908,0.49816,0.1660533333,homogeneous
0.0784759970351461,0.25,"(8, 8)",center data,15,3,50000,24900,0.498,0.166,homogeneous
0.0784759970351461,0.5,"(8, 8)",center data,15,3,50000,24660,0.4932,0.1644,homogeneous
0.0784759970351461,0.75,"(8, 8)",center data,15,3,50000,25143,0.50286,0.16762,homogeneous
0.1,0.0,"(8, 8)",center data,15,3,50000,24988,0.49976,0.1665866667,homogeneous
0.1,0.05,"(8, 8)",center data,15,3,50000,24909,0.49818,0.16606,homogeneous
0.1,0.25,"(8, 8)",center data,15,3,50000,25051,0.50102,0.1670066667,homogeneous
0.1,0.5,"(8, 8)",center data,15,3,50000,24952,0.49904,0.1663466667,homogeneous
0.1,0.75,"(8, 8)",center data,15,3,50000,24952,0.49904,0.1663466667,homogeneous
0.001,0.25,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.001,0.0,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00127427498570313,0.05,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00127427498570313,0.5,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00127427498570313,0.0,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00162377673918872,0.05,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.001,0.75,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.001,0.5,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.001,0.05,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00127427498570313,0.75,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00162377673918872,0.0,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00127427498570313,0.25,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00162377673918872,0.25,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00162377673918872,0.5,"(9, 9)",center data,17,3,50000,1,2e-05,6.666666667e-06,homogeneous
0.00206913808111479,0.0,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00162377673918872,0.75,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00206913808111479,0.05,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00206913808111479,0.25,"(9, 9)",center data,17,3,50000,1,2e-05,6.666666667e-06,homogeneous
0.00206913808111479,0.5,"(9, 9)",center data,17,3,50000,1,2e-05,6.666666667e-06,homogeneous
0.00206913808111479,0.75,"(9, 9)",center data,17,3,50000,0,0.0,0.0,homogeneous
0.00263665089873036,0.0,"(9, 9)",center data,17,3,50000,1,2e-05,6.666666667e-06,homogeneous
0.00263665089873036,0.05,"(9, 9)",center data,17,3,50000,1,2e-05,6.666666667e-06,homogeneous
0.00263665089873036,0.5,"(9, 9)",center data,17,3,50000,1,2e-05,6.666666667e-06,homogeneous
0.00263665089873036,0.25,"(9, 9)",center data,17,3,50000,3,6e-05,2e-05,homogeneous
0.00263665089873036,0.75,"(9, 9)",center data,17,3,50000,4,8e-05,2.666666667e-05,homogeneous
0.00335981828628378,0.0,"(9, 9)",center data,17,3,50000,8,0.00016,5.333333333e-05,homogeneous
0.00335981828628378,0.05,"(9, 9)",center data,17,3,50000,5,0.0001,3.333333333e-05,homogeneous
0.00335981828628378,0.25,"(9, 9)",center data,17,3,50000,13,0.00026,8.666666667e-05,homogeneous
0.00335981828628378,0.5,"(9, 9)",center data,17,3,50000,11,0.00022,7.333333333e-05,homogeneous
0.00335981828628378,0.75,"(9, 9)",center data,17,3,50000,18,0.00036,0.00012,homogeneous
0.0042813323987194,0.0,"(9, 9)",center data,17,3,50000,49,0.00098,0.0003266666667,homogeneous
0.0042813323987194,0.05,"(9, 9)",center data,17,3,50000,51,0.00102,0.00034,homogeneous
0.0042813323987194,0.25,"(9, 9)",center data,17,3,50000,68,0.00136,0.0004533333333,homogeneous
0.0042813323987194,0.5,"(9, 9)",center data,17,3,50000,70,0.0014,0.0004666666667,homogeneous
0.0042813323987194,0.75,"(9, 9)",center data,17,3,50000,77,0.00154,0.0005133333333,homogeneous
0.00545559478116852,0.0,"(9, 9)",center data,17,3,50000,283,0.00566,0.001886666667,homogeneous
0.00545559478116852,0.05,"(9, 9)",center data,17,3,50000,287,0.00574,0.001913333333,homogeneous
0.00545559478116852,0.25,"(9, 9)",center data,17,3,50000,373,0.00746,0.002486666667,homogeneous
0.00545559478116852,0.5,"(9, 9)",center data,17,3,50000,386,0.00772,0.002573333333,homogeneous
0.00545559478116852,0.75,"(9, 9)",center data,17,3,50000,407,0.00814,0.002713333333,homogeneous
0.0069519279617756,0.0,"(9, 9)",center data,17,3,50000,1470,0.0294,0.0098,homogeneous
0.0069519279617756,0.05,"(9, 9)",center data,17,3,50000,1492,0.02984,0.009946666667,homogeneous
0.0069519279617756,0.25,"(9, 9)",center data,17,3,50000,1753,0.03506,0.01168666667,homogeneous
0.0069519279617756,0.5,"(9, 9)",center data,17,3,50000,1690,0.0338,0.01126666667,homogeneous
0.0069519279617756,0.75,"(9, 9)",center data,17,3,50000,1683,0.03366,0.01122,homogeneous
0.00885866790410082,0.0,"(9, 9)",center data,17,3,50000,5224,0.10448,0.03482666667,homogeneous
0.00885866790410082,0.05,"(9, 9)",center data,17,3,50000,5498,0.10996,0.03665333333,homogeneous
0.00885866790410082,0.25,"(9, 9)",center data,17,3,50000,5714,0.11428,0.03809333333,homogeneous
0.00885866790410082,0.5,"(9, 9)",center data,17,3,50000,5764,0.11528,0.03842666667,homogeneous
0.0112883789168469,0.0,"(9, 9)",center data,17,3,50000,13007,0.26014,0.08671333333,homogeneous
0.00885866790410082,0.75,"(9, 9)",center data,17,3,50000,5888,0.11776,0.03925333333,homogeneous
0.0112883789168469,0.05,"(9, 9)",center data,17,3,50000,13264,0.26528,0.08842666667,homogeneous
0.0112883789168469,0.25,"(9, 9)",center data,17,3,50000,13332,0.26664,0.08888,homogeneous
0.0112883789168469,0.5,"(9, 9)",center data,17,3,50000,13701,0.27402,0.09134,homogeneous
0.0112883789168469,0.75,"(9, 9)",center data,17,3,50000,13666,0.27332,0.09110666667,homogeneous
0.0143844988828766,0.0,"(9, 9)",center data,17,3,50000,20611,0.41222,0.1374066667,homogeneous
0.0143844988828766,0.05,"(9, 9)",center data,17,3,50000,20995,0.4199,0.1399666667,homogeneous
0.0143844988828766,0.25,"(9, 9)",center data,17,3,50000,21051,0.42102,0.14034,homogeneous
0.0143844988828766,0.5,"(9, 9)",center data,17,3,50000,21271,0.42542,0.1418066667,homogeneous
0.0143844988828766,0.75,"(9, 9)",center data,17,3,50000,21221,0.42442,0.1414733333,homogeneous
0.0183298071083244,0.0,"(9, 9)",center data,17,3,50000,24414,0.48828,0.16276,homogeneous
0.0183298071083244,0.05,"(9, 9)",center data,17,3,50000,24327,0.48654,0.16218,homogeneous
0.0183298071083244,0.25,"(9, 9)",center data,17,3,50000,24336,0.48672,0.16224,homogeneous
0.0183298071083244,0.5,"(9, 9)",center data,17,3,50000,24301,0.48602,0.1620066667,homogeneous
0.0183298071083244,0.75,"(9, 9)",center data,17,3,50000,24262,0.48524,0.1617466667,homogeneous
0.0233572146909012,0.0,"(9, 9)",center data,17,3,50000,25026,0.50052,0.16684,homogeneous
0.0233572146909012,0.05,"(9, 9)",center data,17,3,50000,25101,0.50202,0.16734,homogeneous
0.0233572146909012,0.25,"(9, 9)",center data,17,3,50000,25224,0.50448,0.16816,homogeneous
0.0233572146909012,0.5,"(9, 9)",center data,17,3,50000,24949,0.49898,0.1663266667,homogeneous
0.0233572146909012,0.75,"(9, 9)",center data,17,3,50000,25086,0.50172,0.16724,homogeneous
0.0297635144163132,0.0,"(9, 9)",center data,17,3,50000,24806,0.49612,0.1653733333,homogeneous
0.0297635144163132,0.05,"(9, 9)",center data,17,3,50000,24960,0.4992,0.1664,homogeneous
0.0297635144163132,0.25,"(9, 9)",center data,17,3,50000,24813,0.49626,0.16542,homogeneous
0.0297635144163132,0.5,"(9, 9)",center data,17,3,50000,24962,0.49924,0.1664133333,homogeneous
0.0297635144163132,0.75,"(9, 9)",center data,17,3,50000,25160,0.5032,0.1677333333,homogeneous
0.0379269019073225,0.0,"(9, 9)",center data,17,3,50000,25071,0.50142,0.16714,homogeneous
0.0379269019073225,0.05,"(9, 9)",center data,17,3,50000,24789,0.49578,0.16526,homogeneous
0.0379269019073225,0.25,"(9, 9)",center data,17,3,50000,24732,0.49464,0.16488,homogeneous
0.0379269019073225,0.5,"(9, 9)",center data,17,3,50000,24917,0.49834,0.1661133333,homogeneous
0.0379269019073225,0.75,"(9, 9)",center data,17,3,50000,24903,0.49806,0.16602,homogeneous
0.0483293023857175,0.0,"(9, 9)",center data,17,3,50000,25027,0.50054,0.1668466667,homogeneous
0.0483293023857175,0.05,"(9, 9)",center data,17,3,50000,25081,0.50162,0.1672066667,homogeneous
0.0483293023857175,0.25,"(9, 9)",center data,17,3,50000,24847,0.49694,0.1656466667,homogeneous
0.0483293023857175,0.5,"(9, 9)",center data,17,3,50000,25084,0.50168,0.1672266667,homogeneous
0.0483293023857175,0.75,"(9, 9)",center data,17,3,50000,24914,0.49828,0.1660933333,homogeneous
0.0615848211066026,0.0,"(9, 9)",center data,17,3,50000,25025,0.5005,0.1668333333,homogeneous
0.0615848211066026,0.05,"(9, 9)",center data,17,3,50000,24878,0.49756,0.1658533333,homogeneous
0.0615848211066026,0.25,"(9, 9)",center data,17,3,50000,24976,0.49952,0.1665066667,homogeneous
0.0615848211066026,0.5,"(9, 9)",center data,17,3,50000,25107,0.50214,0.16738,homogeneous
0.0615848211066026,0.75,"(9, 9)",center data,17,3,50000,25081,0.50162,0.1672066667,homogeneous
0.0784759970351461,0.0,"(9, 9)",center data,17,3,50000,24967,0.49934,0.1664466667,homogeneous
0.0784759970351461,0.05,"(9, 9)",center data,17,3,50000,24926,0.49852,0.1661733333,homogeneous
0.0784759970351461,0.25,"(9, 9)",center data,17,3,50000,24919,0.49838,0.1661266667,homogeneous
0.0784759970351461,0.5,"(9, 9)",center data,17,3,50000,25003,0.50006,0.1666866667,homogeneous
0.0784759970351461,0.75,"(9, 9)",center data,17,3,50000,24838,0.49676,0.1655866667,homogeneous
0.1,0.0,"(9, 9)",center data,17,3,50000,25103,0.50206,0.1673533333,homogeneous
0.1,0.05,"(9, 9)",center data,17,3,50000,24965,0.4993,0.1664333333,homogeneous
0.1,0.25,"(9, 9)",center data,17,3,50000,25019,0.50038,0.1667933333,homogeneous
0.1,0.5,"(9, 9)",center data,17,3,50000,24992,0.49984,0.1666133333,homogeneous
0.1,0.75,"(9, 9)",center data,17,3,50000,24793,0.49586,0.1652866667,homogeneous
